person,151.87221318483353,78.89324203133583,34.057241678237915,125.07402822375298
person,69.74071338772774,86.49841770529747,19.75378543138504,79.07453253865242
person,42.70982667803764,74.10926073789597,25.670168548822403,94.87992525100708
person,93.588387966156,84.62113961577415,17.98088550567627,71.0138238966465
person,81.84414133429527,85.70396080613136,16.42342060804367,74.83247146010399
person,4.175248928368092,82.2282001376152,27.303397469222546,92.69070625305176
person,116.69079065322876,94.70896124839783,16.87997281551361,53.627389669418335
person,200.46152919530869,88.39225172996521,23.525521159172058,94.62044835090637
person,16.2867721170187,81.87468498945236,29.389755427837372,91.22010469436646
person,52.14209631085396,81.49036467075348,21.776653826236725,85.96951961517334
